cp,westminstername,boroughname,wardname,road,road_type,maxyear,cycle_pcu,p2w_pcu,car_pcu,bus_pcu,lgv_pcu,mgv_pcu,hgv_pcu,latitude,longitude,road_geom,cycles_00,cycles_01,cycles_02,cycles_03,cycles_04,cycles_05,cycles_06,cycles_07,cycles_08,cycles_09,cycles_10,cycles_11,cycles_12,cycles_13,cycles_14,cycles_15,p2w_00,p2w_01,p2w_02,p2w_03,p2w_04,p2w_05,p2w_06,p2w_07,p2w_08,p2w_09,p2w_10,p2w_11,p2w_12,p2w_13,p2w_14,p2w_15,p2w_16,cars_00,cars_01,cars_02,cars_03,cars_04,cars_05,cars_06,cars_07,cars_08,cars_09,cars_10,cars_11,cars_12,cars_13,cars_14,cars_15,cars_16,buses_00,buses_01,buses_02,buses_03,buses_04,buses_05,buses_06,buses_07,buses_08,buses_09,buses_10,buses_11,buses_12,buses_13,buses_14,buses_15,buses_16,lgvs_00,lgvs_01,lgvs_02,lgvs_03,lgvs_04,lgvs_05,lgvs_06,lgvs_07,lgvs_08,lgvs_09,lgvs_10,lgvs_11,lgvs_12,lgvs_13,lgvs_14,lgvs_15,lgvs_16,mgvs_00,mgvs_01,mgvs_02,mgvs_03,mgvs_04,mgvs_05,mgvs_06,mgvs_07,mgvs_08,mgvs_09,mgvs_10,mgvs_11,mgvs_12,mgvs_13,mgvs_14,mgvs_15,mgvs_16,hgvs_00,hgvs_01,hgvs_02,hgvs_03,hgvs_04,hgvs_05,hgvs_06,hgvs_07,hgvs_08,hgvs_09,hgvs_10,hgvs_11,hgvs_12,hgvs_13,hgvs_14,hgvs_15,hgvs_16,all_motors_00,all_motors_01,all_motors_02,all_motors_03,all_motors_04,all_motors_05,all_motors_06,all_motors_07,all_motors_08,all_motors_09,all_motors_10,all_motors_11,all_motors_12,all_motors_13,all_motors_14,all_motors_15,all_motors_16,all_motors_pcu_00,all_motors_pcu_01,all_motors_pcu_02,all_motors_pcu_03,all_motors_pcu_04,all_motors_pcu_05,all_motors_pcu_06,all_motors_pcu_07,all_motors_pcu_08,all_motors_pcu_09,all_motors_pcu_10,all_motors_pcu_11,all_motors_pcu_12,all_motors_pcu_13,all_motors_pcu_14,all_motors_pcu_15,all_motors_pcu_16
503,Gower Co Const,Abertawe - Swansea,,M4,M or Class A Trunk Motorway,2016,0,84.80000000000001,50821,296,11404,2001,6527.4,51.675378776,-3.981299876,{"type": "LineString", "coordinates": [[-3.996394140408362, 51.67656018761769], [-3.956253088438563, 51.67480792150705]]},0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,187,211,187,189,235,242,479,217,305,162,231,316,224,218,212,31146,32081,42850,41822,42993,42993,50546,50900,47885,49874,49026,49494,51115,49261,50574,50709,50821,183,187,177,182,109,113,151,171,190,153,241,177,148,210,156,144,148,5055,5343,7170,7385,8138,8423,8875,9398,9413,9522,8718,9428,9518,9441,9581,10662,11404,1669,1704,1652,1597,1722,1721,1966,1912,1658,1575,1388,1369,1356,1229,1233,1271,1334,2531,2537,2684,2535,2618,2555,3020,2999,3035,2713,2640,2487,2456,2580,2760,2877,2838,40724,41994,54720,53732,55767,55994,64793,65622,62660,64054,62318,63117,64824,63037,64528,65881,66757,44947.8,46245.9,59100,57881.4,60028.200000000004,60175.6,69712,70502.5,67337.09999999999,68391.2,66502,67114.40000000001,68704.2,67025.9,68754.09999999999,70269.8,71134.2
504,Ynys Mon Co Const,Sir Ynys Mon - Isle of Anglesey,,A5,Class A Trunk road in Rural area,2000,0.8,14,9038,240,1625,949.5,2049.2999999999997,53.256814692,-4.399975070,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9038,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,1625,,,,,,,,,,,,,,,,,633,,,,,,,,,,,,,,,,,891,,,,,,,,,,,,,,,,,12342,,,,,,,,,,,,,,,,,13915.8,,,,,,,,,,,,,,,,
505,Arfon Co Const,Gwynedd - Gwynedd,,A5,Class A Principal road in Urban area,2016,16.6,22.8,9892,262,1061,85.5,36.8,53.220081427,-4.158239803,{"type": "LineString", "coordinates": [[-4.159981392521582, 53.21896936204451], [-4.13371968191427, 53.224027877644694]]},86,144,150,187,152,128,106,66,74,74,74,82,78,77,74,90,83,72,80,119,141,182,85,87,89,87,79,79,79,84,81,60,57,14455,10788,11381,10556,10841,10960,11302,10861,11013,11179,11101,11279,11112,11114,11325,10049,9892,218,174,148,153,133,127,138,140,130,138,148,160,177,199,251,136,131,1057,919,1026,887,1026,1214,904,922,975,1027,1049,1186,1336,1238,1316,1042,1061,78,94,99,58,61,73,55,57,59,56,58,58,58,56,48,55,57,13,23,23,13,15,13,18,20,16,16,16,16,15,17,16,16,16,15876,12070,12757,11786,12217,12569,12502,12087,12282,12503,12451,12778,12777,12708,13037,11358,11214,16116.9,12277.699999999999,12936.4,11913.5,12315.4,12640.199999999999,12639.9,12229.3,12408.9,12637.599999999999,12601.4,12940.4,12955.1,12906.7,13284.199999999999,11506.3,11360.099999999999
506,Aberconwy Co Const,Conwy - Conwy,,A5,Class A Trunk road in Rural area,2016,3.2,13.600000000000001,1701,40,523,64.5,71.3,53.122781779,-4.015860795,{"type": "LineString", "coordinates": [[-4.020279952436346, 53.12459322773847], [-3.912251058925114, 53.10507086166627]]},0,0,0,0,0,0,0,0,0,0,0,0,20,20,16,16,16,38,47,60,21,19,21,21,22,24,22,22,29,31,34,32,34,1553,1590,1657,1718,2590,2561,2586,2517,2475,2490,2398,2381,1599,1604,1623,1648,1701,40,43,45,46,24,22,22,22,23,24,28,28,17,18,19,20,20,259,259,268,292,419,456,484,509,532,574,589,618,397,426,464,492,523,57,53,53,51,59,63,63,65,63,63,65,65,40,39,40,41,43,37,36,37,35,48,47,49,50,53,54,51,55,26,27,28,30,31,1986,2019,2107,2202,3161,3168,3225,3184,3168,3229,3153,3169,2108,2145,2208,2263,2352,2078.6,2112.5,2198.4,2283,3264.3,3271.2,3329.6,3290.9,3278.2000000000003,3340.2999999999997,3266.6000000000004,3287.8,2161.4,2199,2263,2323.3,2413.4
506,Aberconwy Co Const,Conwy - Conwy,,A5,Class A Trunk road in Rural area,2016,3.2,13.600000000000001,1701,40,523,64.5,71.3,53.122781779,-4.015860795,{"type": "LineString", "coordinates": [[-4.020279952436346, 53.12459322773847], [-3.912251058925114, 53.10507086166627]]},0,0,0,0,0,0,0,0,0,0,0,0,20,20,16,16,16,38,47,60,21,19,21,21,22,24,22,22,29,31,34,32,34,1553,1590,1657,1718,2590,2561,2586,2517,2475,2490,2398,2381,1599,1604,1623,1648,1701,40,43,45,46,24,22,22,22,23,24,28,28,17,18,19,20,20,259,259,268,292,419,456,484,509,532,574,589,618,397,426,464,492,523,57,53,53,51,59,63,63,65,63,63,65,65,40,39,40,41,43,37,36,37,35,48,47,49,50,53,54,51,55,26,27,28,30,31,1986,2019,2107,2202,3161,3168,3225,3184,3168,3229,3153,3169,2108,2145,2208,2263,2352,2078.6,2112.5,2198.4,2283,3264.3,3271.2,3329.6,3290.9,3278.2000000000003,3340.2999999999997,3266.6000000000004,3287.8,2161.4,2199,2263,2323.3,2413.4
506,Aberconwy Co Const,Conwy - Conwy,,A5,Class A Trunk road in Rural area,2016,3.2,13.600000000000001,1701,40,523,64.5,71.3,53.122781779,-4.015860795,{"type": "LineString", "coordinates": [[-4.020279952436346, 53.12459322773847], [-3.912251058925114, 53.10507086166627]]},0,0,0,0,0,0,0,0,0,0,0,0,20,20,16,16,16,38,47,60,21,19,21,21,22,24,22,22,29,31,34,32,34,1553,1590,1657,1718,2590,2561,2586,2517,2475,2490,2398,2381,1599,1604,1623,1648,1701,40,43,45,46,24,22,22,22,23,24,28,28,17,18,19,20,20,259,259,268,292,419,456,484,509,532,574,589,618,397,426,464,492,523,57,53,53,51,59,63,63,65,63,63,65,65,40,39,40,41,43,37,36,37,35,48,47,49,50,53,54,51,55,26,27,28,30,31,1986,2019,2107,2202,3161,3168,3225,3184,3168,3229,3153,3169,2108,2145,2208,2263,2352,2078.6,2112.5,2198.4,2283,3264.3,3271.2,3329.6,3290.9,3278.2000000000003,3340.2999999999997,3266.6000000000004,3287.8,2161.4,2199,2263,2323.3,2413.4
506,Aberconwy Co Const,Conwy - Conwy,,A5,Class A Trunk road in Rural area,2016,3.2,13.600000000000001,1701,40,523,64.5,71.3,53.122781779,-4.015860795,{"type": "LineString", "coordinates": [[-4.020279952436346, 53.12459322773847], [-3.912251058925114, 53.10507086166627]]},0,0,0,0,0,0,0,0,0,0,0,0,20,20,16,16,16,38,47,60,21,19,21,21,22,24,22,22,29,31,34,32,34,1553,1590,1657,1718,2590,2561,2586,2517,2475,2490,2398,2381,1599,1604,1623,1648,1701,40,43,45,46,24,22,22,22,23,24,28,28,17,18,19,20,20,259,259,268,292,419,456,484,509,532,574,589,618,397,426,464,492,523,57,53,53,51,59,63,63,65,63,63,65,65,40,39,40,41,43,37,36,37,35,48,47,49,50,53,54,51,55,26,27,28,30,31,1986,2019,2107,2202,3161,3168,3225,3184,3168,3229,3153,3169,2108,2145,2208,2263,2352,2078.6,2112.5,2198.4,2283,3264.3,3271.2,3329.6,3290.9,3278.2000000000003,3340.2999999999997,3266.6000000000004,3287.8,2161.4,2199,2263,2323.3,2413.4
506,Aberconwy Co Const,Conwy - Conwy,,A5,Class A Trunk road in Rural area,2016,3.2,13.600000000000001,1701,40,523,64.5,71.3,53.122661912,-4.001657116,{"type": "LineString", "coordinates": [[-4.020279952436346, 53.12459322773847], [-3.912251058925114, 53.10507086166627]]},0,0,0,0,0,0,0,0,0,0,0,0,20,20,16,16,16,38,47,60,21,19,21,21,22,24,22,22,29,31,34,32,34,1553,1590,1657,1718,2590,2561,2586,2517,2475,2490,2398,2381,1599,1604,1623,1648,1701,40,43,45,46,24,22,22,22,23,24,28,28,17,18,19,20,20,259,259,268,292,419,456,484,509,532,574,589,618,397,426,464,492,523,57,53,53,51,59,63,63,65,63,63,65,65,40,39,40,41,43,37,36,37,35,48,47,49,50,53,54,51,55,26,27,28,30,31,1986,2019,2107,2202,3161,3168,3225,3184,3168,3229,3153,3169,2108,2145,2208,2263,2352,2078.6,2112.5,2198.4,2283,3264.3,3271.2,3329.6,3290.9,3278.2000000000003,3340.2999999999997,3266.6000000000004,3287.8,2161.4,2199,2263,2323.3,2413.4
506,Aberconwy Co Const,Conwy - Conwy,,A5,Class A Trunk road in Rural area,2016,3.2,13.600000000000001,1701,40,523,64.5,71.3,53.122661912,-4.001657116,{"type": "LineString", "coordinates": [[-4.020279952436346, 53.12459322773847], [-3.912251058925114, 53.10507086166627]]},0,0,0,0,0,0,0,0,0,0,0,0,20,20,16,16,16,38,47,60,21,19,21,21,22,24,22,22,29,31,34,32,34,1553,1590,1657,1718,2590,2561,2586,2517,2475,2490,2398,2381,1599,1604,1623,1648,1701,40,43,45,46,24,22,22,22,23,24,28,28,17,18,19,20,20,259,259,268,292,419,456,484,509,532,574,589,618,397,426,464,492,523,57,53,53,51,59,63,63,65,63,63,65,65,40,39,40,41,43,37,36,37,35,48,47,49,50,53,54,51,55,26,27,28,30,31,1986,2019,2107,2202,3161,3168,3225,3184,3168,3229,3153,3169,2108,2145,2208,2263,2352,2078.6,2112.5,2198.4,2283,3264.3,3271.2,3329.6,3290.9,3278.2000000000003,3340.2999999999997,3266.6000000000004,3287.8,2161.4,2199,2263,2323.3,2413.4
506,Aberconwy Co Const,Conwy - Conwy,,A5,Class A Trunk road in Rural area,2016,3.2,13.600000000000001,1701,40,523,64.5,71.3,53.122661912,-4.001657116,{"type": "LineString", "coordinates": [[-4.020279952436346, 53.12459322773847], [-3.912251058925114, 53.10507086166627]]},0,0,0,0,0,0,0,0,0,0,0,0,20,20,16,16,16,38,47,60,21,19,21,21,22,24,22,22,29,31,34,32,34,1553,1590,1657,1718,2590,2561,2586,2517,2475,2490,2398,2381,1599,1604,1623,1648,1701,40,43,45,46,24,22,22,22,23,24,28,28,17,18,19,20,20,259,259,268,292,419,456,484,509,532,574,589,618,397,426,464,492,523,57,53,53,51,59,63,63,65,63,63,65,65,40,39,40,41,43,37,36,37,35,48,47,49,50,53,54,51,55,26,27,28,30,31,1986,2019,2107,2202,3161,3168,3225,3184,3168,3229,3153,3169,2108,2145,2208,2263,2352,2078.6,2112.5,2198.4,2283,3264.3,3271.2,3329.6,3290.9,3278.2000000000003,3340.2999999999997,3266.6000000000004,3287.8,2161.4,2199,2263,2323.3,2413.4
506,Aberconwy Co Const,Conwy - Conwy,,A5,Class A Trunk road in Rural area,2016,3.2,13.600000000000001,1701,40,523,64.5,71.3,53.122661912,-4.001657116,{"type": "LineString", "coordinates": [[-4.020279952436346, 53.12459322773847], [-3.912251058925114, 53.10507086166627]]},0,0,0,0,0,0,0,0,0,0,0,0,20,20,16,16,16,38,47,60,21,19,21,21,22,24,22,22,29,31,34,32,34,1553,1590,1657,1718,2590,2561,2586,2517,2475,2490,2398,2381,1599,1604,1623,1648,1701,40,43,45,46,24,22,22,22,23,24,28,28,17,18,19,20,20,259,259,268,292,419,456,484,509,532,574,589,618,397,426,464,492,523,57,53,53,51,59,63,63,65,63,63,65,65,40,39,40,41,43,37,36,37,35,48,47,49,50,53,54,51,55,26,27,28,30,31,1986,2019,2107,2202,3161,3168,3225,3184,3168,3229,3153,3169,2108,2145,2208,2263,2352,2078.6,2112.5,2198.4,2283,3264.3,3271.2,3329.6,3290.9,3278.2000000000003,3340.2999999999997,3266.6000000000004,3287.8,2161.4,2199,2263,2323.3,2413.4
508,Clwyd South Co Const,Sir Ddinbych - Denbighshire,,A5,Class A Trunk road in Rural area,2016,4.6000000000000005,52,4469,78,786,121.5,482.99999999999994,52.962175094,-3.119702564,{"type": "LineString", "coordinates": [[-3.170458563491417, 52.96886716455884], [-3.107862058671154, 52.96083710517365]]},11,10,10,1,1,1,1,1,11,13,13,11,10,10,8,8,23,285,311,93,85,93,90,95,135,142,131,139,130,135,151,148,130,3743,3747,3912,4601,4651,4670,4810,4781,4496,4590,4480,4516,4515,4514,4572,4720,4469,69,69,55,74,48,50,50,52,80,97,103,94,100,107,113,121,39,497,516,582,664,706,708,745,822,725,729,747,810,848,882,929,1016,786,140,142,147,177,180,178,187,188,151,142,146,144,142,139,136,142,81,180,179,179,218,210,204,204,210,242,234,231,229,233,240,247,261,210,4891,4938,5186,5827,5880,5903,6086,6148,5829,5934,5838,5932,5968,6017,6148,6408,5715,5106.8,5139.7,5360.599999999999,6217.099999999999,6240,6251.4,6440.7,6510,6218.1,6321,6235.7,6312.3,6363.9,6424.5,6559.5,6850.5,5989.5
509,Monmouth Co Const,Sir Fynwy - Monmouthshire,,A40,Class A Trunk road in Rural area,2016,0,34.800000000000004,18870,228,4228,981,7378.4,51.796842440,-2.726434945,{"type": "LineString", "coordinates": [[-2.833929012235272, 51.76771492831308], [-2.716419326888045, 51.80535392571168]]},0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,64,83,144,126,111,55,73,113,114,103,121,112,43,47,47,87,17237,18413,18136,17652,21104,18793,17396,16189,19480,19422,19150,14938,14819,17267,17223,17104,18870,116,87,166,100,217,108,142,194,156,161,166,70,72,87,90,91,114,2803,2354,3020,3097,3272,3373,3411,4192,3271,3265,3366,3498,3618,3754,3908,4255,4228,1733,1260,1072,998,832,1227,1005,1002,799,734,767,928,916,792,775,809,654,3713,2997,3108,3483,3304,3223,3278,3574,3007,2757,2618,2981,2906,2897,2825,2953,3208,25665,25175,25585,25474,28855,26835,25287,25224,26826,26453,26170,22536,22443,24840,24868,25259,27161,31436.6,29749.699999999997,30277.6,30514.5,33707.6,31679.800000000003,30159.9,30521.4,31222.8,30496.699999999997,30061.1,26872.7,26683.6,29063.3,28989.8,29565.199999999997,31720.199999999997
510,Monmouth Co Const,Sir Fynwy - Monmouthshire,,A40,Class A Trunk road in Rural area,2016,6.4,71.60000000000001,6002,74,1003,207,393.29999999999995,51.840248870,-3.090006725,{"type": "LineString", "coordinates": [[-3.096110399244266, 51.84055010829561], [-3.041422253719806, 51.82944837713892]]},0,0,11,9,3,13,13,39,39,45,46,40,37,37,32,32,32,40,104,108,106,138,132,67,70,70,63,68,63,65,182,178,179,5544,5550,6327,6535,7182,7159,7373,7393,7156,7134,7034,6992,6936,6921,5814,6003,6002,75,75,32,62,47,54,54,51,54,56,58,60,62,61,35,37,37,716,743,807,844,935,906,953,978,1014,1012,1044,1072,1109,1147,862,943,1003,180,183,148,140,121,130,136,148,145,133,139,134,132,128,126,131,138,176,180,188,179,140,150,148,207,204,192,183,181,182,188,168,177,171,6728,6771,7606,7868,8531,8537,8796,8844,8643,8597,8521,8507,8484,8510,7187,7469,7530,7099.6,7147.5,7894,8167.9,8756.9,8768.2,9031.199999999999,9197.9,8992.7,8927.1,8848.6,8828.5,8810.800000000001,8840.4,7394.2,7694.8,7750.900000000001
512,Brecon and Radnorshire Co Const,Powys - Powys,,A40,Class A Trunk road in Rural area,2016,0,24,2436,32,808,238.5,262.2,51.951468998,-3.601999230,{"type": "LineString", "coordinates": [[-3.696363352878391, 51.98025826570374], [-3.561235661853337, 51.95092711241865]]},8,7,7,2,2,2,2,5,5,5,5,5,5,5,4,0,0,80,98,85,92,84,88,76,77,82,74,75,69,72,79,58,60,2120,2171,2262,2333,2373,2347,2370,2898,2848,2865,2759,2739,2688,2697,2729,2360,2436,14,15,15,56,45,40,38,45,47,49,56,56,63,69,70,16,16,494,494,512,650,638,694,736,584,610,658,675,708,684,734,799,761,808,139,130,132,233,224,241,244,179,175,173,177,179,174,170,172,153,159,133,139,152,149,147,151,158,268,274,273,266,282,290,312,337,114,114,2984,3029,3171,3506,3519,3557,3634,4050,4031,4100,4007,4039,3968,4054,4186,3462,3593,3190,3241.7,3390.7999999999997,3821.2,3811.9,3863.3999999999996,3946.6,4487.3,4475.5,4541.2,4452.9,4506.1,4453.6,4570.4,4732.7,3667.8999999999996,3800.7
514,Carmarthen East and Dinefwr Co Const,Sir Gaerfyrddin - Carmarthenshire,,A40,Class A Trunk road in Rural area,2016,3.4000000000000004,45.6,7596,94,1341,204,430.09999999999997,51.867218741,-4.252634039,{"type": "LineString", "coordinates": [[-4.279114803453255, 51.86808264608799], [-4.189473463943941, 51.87374255817189]]},4,5,3,3,3,6,6,6,6,6,6,6,6,21,17,17,17,83,27,28,25,48,46,49,44,46,42,44,41,110,120,121,114,4903,5309,5655,5842,5906,5881,6057,6020,5900,6023,5879,5926,5924,7595,7576,7523,7596,109,41,54,104,67,80,81,84,88,106,112,102,108,44,46,46,47,1173,763,783,818,870,772,812,896,913,917,939,1019,1067,1113,1159,1262,1341,117,158,152,143,146,123,130,130,128,121,124,123,121,127,124,130,136,152,169,137,134,136,227,220,222,223,222,224,221,223,175,175,187,187,6480,6523,6808,7069,7150,7131,7346,7401,7296,7435,7320,7435,7484,9164,9200,9269,9421,6829.5,6812.9,7099.900000000001,7401.9,7451.8,7538.799999999999,7750.4,7809.200000000001,7711.5,7862.5,7760,7859.400000000001,7917.799999999999,9433,9463.5,9550.5,9710.7
515,Carmarthen West and South Pembrokeshire Co Const,Sir Benfro - Pembrokeshire,,A40,Class A Trunk road in Rural area,2016,0,8.4,9074,100,2422,354,1120.1,51.818943568,-4.685548935,{"type": "LineString", "coordinates": [[-4.728656827385841, 51.81668974761768], [-4.632062149443236, 51.8199721227345]]},3,1,1,3,3,1,1,3,0,0,0,0,0,0,0,0,0,80,82,99,45,82,56,90,48,48,44,48,44,20,22,22,21,6766,7520,7109,7180,7645,7668,7640,7731,7659,7636,7529,7484,7425,9073,9050,8987,9074,55,115,85,86,69,49,89,78,62,64,66,68,70,47,49,49,50,1221,1199,1217,1351,1564,1510,1624,1586,1577,1574,1623,1667,1724,2011,2094,2280,2422,364,457,529,414,470,428,384,325,320,294,307,296,292,221,216,225,236,395,451,407,419,438,485,526,547,465,431,405,399,400,466,462,488,487,8861,9822,9429,9549,10231,10222,10319,10357,10131,10047,9974,9962,9955,11838,11893,12051,12290,9575.5,10703.8,10258.4,10327.300000000001,11077.4,11066.3,11250.199999999999,11254.6,10928.7,10789.5,10693.6,10667.900000000001,10664.6,12589.3,12637.4,12833.699999999999,13078.5
516,Preseli Pembrokeshire Co Const,Sir Benfro - Pembrokeshire,,A40,Class A Trunk road in Rural area,2016,1.8,44,5161,90,908,226.5,317.4,51.930392758,-4.993778463,{"type": "LineString", "coordinates": [[-4.996823354580919, 51.97168461957568], [-4.990839621356923, 51.92776769848297]]},2,2,2,2,2,1,1,1,1,1,1,1,1,11,8,8,9,58,54,56,52,32,32,33,30,32,30,32,30,100,111,109,110,4537,4541,4456,4603,4654,4753,4896,4867,4770,4871,4754,4792,4791,4936,5000,5162,5161,39,39,88,170,109,68,69,72,75,90,95,87,92,40,42,45,45,601,624,554,579,616,719,756,833,850,854,875,949,993,741,781,854,908,167,169,209,198,201,192,201,203,199,188,193,191,188,141,138,144,151,136,138,100,93,90,137,133,135,138,134,130,133,139,130,133,140,138,5533,5569,5461,5699,5722,5901,6087,6143,6062,6169,6077,6184,6233,6088,6205,6454,6513,5800.5,5837.099999999999,5751.1,6055.299999999999,6017.3,6223.900000000001,6410.2,6472.2,6397.9,6508,6419.5,6520.2,6581.7,6307.5,6422.299999999999,6687.6,6746.9
520,Aberavon Co Const,Castell-nedd Port Talbot - Neath Port Talbot,,A48,Class A Principal road in Rural area,2016,12.200000000000001,13.200000000000001,5501,152,1023,124.5,105.8,51.551331439,-3.715693758,{"type": "LineString", "coordinates": [[-3.739156625704736, 51.56141529174484], [-3.694018554937017, 51.53473929179021]]},60,53,20,17,76,78,76,62,64,73,21,18,17,17,13,13,61,142,79,96,207,191,161,146,146,152,44,48,44,45,46,44,33,7210,7232,4627,4668,7719,7712,7928,7670,7387,7298,4429,4443,4318,4239,4298,4247,5501,120,118,64,66,93,93,88,84,92,92,67,70,69,63,65,66,76,989,1023,831,936,1287,1351,1418,1121,1121,1142,858,908,953,1023,1099,1177,1023,269,265,106,104,193,189,193,170,160,145,77,79,80,79,79,79,83,161,164,69,69,79,78,79,163,162,154,39,42,43,45,48,49,46,8877,8944,5776,5939,9578,9614,9867,9354,9068,8983,5514,5590,5507,5494,5635,5662,6762,9264,9322.5,5935.3,6089.099999999999,9746,9788.3,10057.6,9647.3,9363,9256.5,5643.8,5725.3,5645.5,5628,5774.299999999999,5804.8,6919.5
520,Aberavon Co Const,Castell-nedd Port Talbot - Neath Port Talbot,,A48,Class A Principal road in Rural area,2016,12.200000000000001,13.200000000000001,5501,152,1023,124.5,105.8,51.551331439,-3.715693758,{"type": "LineString", "coordinates": [[-3.739156625704736, 51.56141529174484], [-3.694018554937017, 51.53473929179021]]},60,53,20,17,76,78,76,62,64,73,21,18,17,17,13,13,61,142,79,96,207,191,161,146,146,152,44,48,44,45,46,44,33,7210,7232,4627,4668,7719,7712,7928,7670,7387,7298,4429,4443,4318,4239,4298,4247,5501,120,118,64,66,93,93,88,84,92,92,67,70,69,63,65,66,76,989,1023,831,936,1287,1351,1418,1121,1121,1142,858,908,953,1023,1099,1177,1023,269,265,106,104,193,189,193,170,160,145,77,79,80,79,79,79,83,161,164,69,69,79,78,79,163,162,154,39,42,43,45,48,49,46,8877,8944,5776,5939,9578,9614,9867,9354,9068,8983,5514,5590,5507,5494,5635,5662,6762,9264,9322.5,5935.3,6089.099999999999,9746,9788.3,10057.6,9647.3,9363,9256.5,5643.8,5725.3,5645.5,5628,5774.299999999999,5804.8,6919.5
520,Aberavon Co Const,Castell-nedd Port Talbot - Neath Port Talbot,,A48,Class A Principal road in Rural area,2016,12.200000000000001,13.200000000000001,5501,152,1023,124.5,105.8,51.551331439,-3.715693758,{"type": "LineString", "coordinates": [[-3.739156625704736, 51.56141529174484], [-3.694018554937017, 51.53473929179021]]},60,53,20,17,76,78,76,62,64,73,21,18,17,17,13,13,61,142,79,96,207,191,161,146,146,152,44,48,44,45,46,44,33,7210,7232,4627,4668,7719,7712,7928,7670,7387,7298,4429,4443,4318,4239,4298,4247,5501,120,118,64,66,93,93,88,84,92,92,67,70,69,63,65,66,76,989,1023,831,936,1287,1351,1418,1121,1121,1142,858,908,953,1023,1099,1177,1023,269,265,106,104,193,189,193,170,160,145,77,79,80,79,79,79,83,161,164,69,69,79,78,79,163,162,154,39,42,43,45,48,49,46,8877,8944,5776,5939,9578,9614,9867,9354,9068,8983,5514,5590,5507,5494,5635,5662,6762,9264,9322.5,5935.3,6089.099999999999,9746,9788.3,10057.6,9647.3,9363,9256.5,5643.8,5725.3,5645.5,5628,5774.299999999999,5804.8,6919.5
